track_id,num_artists,artist_names,primary_artist,avg_artist_popularity,max_artist_popularity,min_artist_popularity,total_artist_followers,avg_artist_followers,max_artist_followers,artist_genres
1WBfstEoSxWIrRBziERT9F,1,Cali Life Style,Cali Life Style,49.0,49,49,184742,184742.0,184742,"mexican hip hop,g-funk"
3VEpvUAoN9UBaN2NZ6JW29,2,Sancii|Mark Borino,Sancii,4.5,9,0,4810,2405.0,4686,
3tWp93Y61r4j6ASXbJVUL9,1,The Cocktails,The Cocktails,9.0,9,9,1663,1663.0,1663,
6A02xVNlSFtKqKxHWILye1,1,Showtek,Showtek,60.0,60,60,480544,480544.0,480544,"big room,hardstyle,electronica,edm"
40P8x6FLoYWfR0iNt0bJYo,1,Fortuno,Fortuno,21.0,21,21,4891,4891.0,4891,
2gRovAgSAleWJy7e8m7tCd,1,Lisa McClendon,Lisa McClendon,25.0,25,25,30721,30721.0,30721,"neo soul,gospel,gospel r&b"
4jw4Jw2xFxGfgetPVHrwzK,2,SOSANDLOW|KEENE,SOSANDLOW,9.0,16,2,7574,3787.0,6971,"afro house,organic house,tribal house,afro tech,indie dance"
0MiA21t3re8Uh463Zrt0gp,1,October Ends,October Ends,34.0,34,34,30719,30719.0,30719,metalcore
397gYrJRNvdMnQdPQtSeG3,1,Lookas,Lookas,54.0,54,54,72044,72044.0,72044,"edm trap,future bass"
6gZVQvQZOFpzIy3HblJ20F,1,Alice In Chains,Alice In Chains,74.0,74,74,6213855,6213855.0,6213855,"post-grunge,grunge"
6MzyclGrr8mFu3tWUDilzX,1,Guustavv,Guustavv,36.0,36,36,14505,14505.0,14505,"lo-fi beats,lo-fi"
2PUbdd0s68EfVKlBCUW9Vq,1,Tony Dize,Tony Dize,69.0,69,69,4047061,4047061.0,4047061,reggaeton
6VpQdig9pdpTSIFItgkJV5,1,Camila Cabello,Camila Cabello,78.0,78,78,35530261,35530261.0,35530261,
6BPUwak7LDEFuU2FZVHhgl,1,Sylvan Esso,Sylvan Esso,48.0,48,48,588427,588427.0,588427,
3EKjTDAEIdyQqsA9qtb5P2,1,P.O.D.,P.O.D.,61.0,61,61,2086852,2086852.0,2086852,"christian rock,nu metal,rap metal,rap rock,alternative metal"
4KegtKX6D86OmNy8xCXsow,2,DJ Screw|Lil' Keke,DJ Screw,47.0,50,44,875716,437858.0,492173,"crunk,southern hip hop,gangster rap"
6XDdmCAuodZfXtEgJcxpS2,1,Neil Young,Neil Young,69.0,69,69,3331293,3331293.0,3331293,"singer-songwriter,roots rock,folk rock,classic rock"
4A48NL57P16zSRaq3yoYry,1,Lou Reed,Lou Reed,58.0,58,58,2021651,2021651.0,2021651,"proto-punk,art rock,glam rock"
5JDwLHI2YUkFSFSn4g5pGd,2,Logic|Juto,Logic,49.5,70,29,6167013,3083506.5,6140776,
1G00DZUnE6AxNnaeayp9HB,1,Meno Tody,Meno Tody,56.0,56,56,625173,625173.0,625173,"brazilian trap,trap funk,brazilian hip hop,trap"
5ibELGcXGqX5x9TWFeNPxY,1,Manic Street Preachers,Manic Street Preachers,51.0,51,51,727630,727630.0,727630,britpop
6JjPBQfI2Y8nIjnm65X6Pw,4,Nicky Jam|J Balvin|Maluma|Ozuna,Nicky Jam,83.25,85,80,137300246,34325061.5,39298742,"trap latino,latin,urbano latino,reggaeton"
7vhFKZFIYkbgxt8RXputjM,1,Zero Theorem,Zero Theorem,25.0,25,25,21060,21060.0,21060,
1JEme3LPa3PqqVqshasC40,1,AZAD,AZAD,52.0,52,52,321284,321284.0,321284,german hip hop
2qHk6Nz5glNQrjW8Rhd5kv,2,Normani|6LACK,Normani,67.5,70,65,7802847,3901423.5,4848984,
1yjq6IfLqwnoBRputaLwFg,1,Irvine,Irvine,0.0,0,0,116,116.0,116,
2majF5ySXBNcycq5C9v5e9,2,fun.|Janelle Monáe,fun.,64.5,65,64,4547864,2273932.0,3049447,alternative r&b
0q6LuUqGLUiCPP1cbdwFs3,1,Gorillaz,Gorillaz,82.0,82,82,14394379,14394379.0,14394379,
2Yp9RZD8reu2mQ2mgFGfOZ,2,The Chainsmokers|Gil Glaze,The Chainsmokers,56.0,79,33,21340029,10670014.5,21334595,
0LoMT7TGL2p2n1TFx1cNRT,1,Flo & Eddie,Flo & Eddie,25.0,25,25,11389,11389.0,11389,classic rock
0NXQ8VCPViY9CbIT2w5t5N,2,Mark Ronson|Mystikal,Mark Ronson,64.0,73,55,2079924,1039962.0,1288581,"crunk,southern hip hop,gangster rap"
74RrMiuSOzAHZEqLlC0BHz,2,Alok|Mario Bautista,Alok,64.0,75,53,12917483,6458741.5,11247844,"electro house,brazilian bass,electronic,reggaeton,slap house"
125fu86ET6qNRcnQvNKbqZ,3,Steve Void|Navarra|Laurell,Steve Void,38.333333333333336,50,22,98222,32740.666666666668,75136,"deep house,slap house"
26K1cfRaFe9zIyHztwVdQf,1,Smiler,Smiler,21.0,21,21,2211,2211.0,2211,
18PS18Yfpzysb5W7HOUtA0,1,Demun Jones,Demun Jones,51.0,51,51,202123,202123.0,202123,country hip hop
4JL6SnaG10EkIzuotLyvsW,1,Elio & Sylvester,Elio & Sylvester,0.0,0,0,15,15.0,15,"latin dance,latin house"
6lrh9jZ1xoMwoErgPSj2rY,1,Led Zeppelin,Led Zeppelin,75.0,75,75,15937302,15937302.0,15937302,"rock,rock and roll,hard rock,classic rock"
3NNRDMmQzPjaUWNyAJb3bB,1,Prince,Prince,69.0,69,69,7835299,7835299.0,7835299,"funk,funk rock"
3VgaGYl4FXuI4wosflc2Gg,5,UCLÃ|Bokage|Sueth|Sos|Yunk Vino,UCLÃ,45.2,64,15,1349790,269958.0,870158,"trap,brazilian trap,trap funk,brazilian hip hop"
519wD9zbe3OZI6LYKq1zXS,2,Mad Crow|Lachi,Mad Crow,25.5,26,25,36541,18270.5,34834,"happy hardcore,hardstyle,trance"
3bWGaqVeYKMlLss40mPgNn,1,The Doors,The Doors,70.0,70,70,8833118,8833118.0,8833118,"acid rock,psychedelic rock,classic rock"
78W3OjLt8Ugxaar3h9mY2j,1,John Legend,John Legend,73.0,73,73,8041878,8041878.0,8041878,"neo soul,soft pop"
2ipxxnFmqMLWLcjpiIaKMc,1,U2,U2,75.0,75,75,13568925,13568925.0,13568925,rock
5K8gqK84cFZV1dFJAMC0jU,1,UFO,UFO,51.0,51,51,636942,636942.0,636942,"aor,space rock,heavy metal,hard rock"
1Owj3xBILXYdVfSXp23EL2,1,Christopher Wilde,Christopher Wilde,50.0,50,50,214029,214029.0,214029,
0pjOjoHMJrerHhiXNRs3GK,1,Counting Crows,Counting Crows,68.0,68,68,1953849,1953849.0,1953849,
28YLWwEB6xnJQYN7e062rH,1,The Weeknd,The Weeknd,93.0,93,93,112404961,112404961.0,112404961,
6fPBVhvCajXeRFRG6DPerb,1,Mark Lettieri,Mark Lettieri,34.0,34,34,67685,67685.0,67685,"jazz fusion,jazz funk"
0k47yi2yLzGLUNGzpEfm6g,3,R3load|Bandana Boy|Zara,R3load,0.3333333333333333,1,0,4151,1383.6666666666667,4148,
35Z5CNt0GVIAACouXzDwpO,1,TOOMANYLEFTHANDS,TOOMANYLEFTHANDS,44.0,44,44,12267,12267.0,12267,
5XkVQZWvsVwedk0Jv54SVH,1,Weezer,Weezer,72.0,72,72,4579835,4579835.0,4579835,alternative rock
1VsClV89BOYGlN7RITBHYc,1,Equalz,Equalz,42.0,42,42,80807,80807.0,80807,
07VwdDnNr05uJGgpM1IG40,1,ECKO,ECKO,59.0,59,59,1410511,1410511.0,1410511,"argentine trap,rkt,turreo,trap"
3pmZoy6kJezyBs4vLxYeP4,2,Thomas Gold|Kate Elsworth,Thomas Gold,36.5,45,28,161546,80773.0,160700,"big room,progressive house,dub techno"
4MFoiFTkO0y3KIy9aBe2bS,1,Lipps Inc.,Lipps Inc.,57.0,57,57,191560,191560.0,191560,disco
5RCcvZz5i0rckjbCTSPL1s,3,Yaga & Mackie|Arcángel|De La Ghetto,Yaga & Mackie,72.0,82,59,26181241,8727080.333333334,17772132,"trap latino,urbano latino,reggaeton"
5SgN4mSGVEZ8TZQ5YSsKKb,1,Wisin & Yandel,Wisin & Yandel,79.0,79,79,8978687,8978687.0,8978687,"urbano latino,reggaeton"
1iQDltZqI7BXnHrFy4Qo1k,2,SHAED|ZAYN,SHAED,64.0,76,52,24260299,12130149.5,24064818,
0QnGI4OgY8ReggLWvEXdgD,1,Nas,Nas,71.0,71,71,4280559,4280559.0,4280559,"old school hip hop,east coast hip hop,hip hop"
5eaH3RdmqBfaSQl3NSBywF,1,Otto Knows,Otto Knows,55.0,55,55,384662,384662.0,384662,
2gYCaUsqrnBOt7DymQCY6d,1,Skillet,Skillet,74.0,74,74,5867160,5867160.0,5867160,"christian alternative rock,christian rock,christian"
1CEDx1kXFwmpmN2waT2PbM,1,Rita Ora,Rita Ora,68.0,68,68,8412961,8412961.0,8412961,
78RYulAoOiYBP1dwdEOCah,1,Xotox,Xotox,18.0,18,18,9628,9628.0,9628,"industrial,ebm"
7uzmGiiJyRfuViKKK3lVmR,1,Bazzi,Bazzi,66.0,66,66,5504666,5504666.0,5504666,
3YreXzJAZRrchO72v5G5K9,1,BONES,BONES,71.0,71,71,1953088,1953088.0,1953088,"cloud rap,horrorcore,emo rap,trap metal,underground hip hop"
6hecXwh6EZHcl6rZyJftKQ,1,Chris Brown,Chris Brown,87.0,87,87,28169451,28169451.0,28169451,r&b
6UDrfHEnUWI3O03sacM3KO,2,Ekali|Yuna,Ekali,49.5,61,38,599219,299609.5,453432,"malay,malaysian pop,future bass"
2bvJM2iIdMlWEG9lk8dxxw,1,Timeflies,Timeflies,45.0,45,45,311909,311909.0,311909,
4jOtC832PyIXlCVPRElfQu,2,Olly Murs|Flo Rida,Olly Murs,69.5,78,61,12143672,6071836.0,8955808,
0bCPJsVGDxPYwQMDZMi4NW,2,Bad Bunny|Myke Towers,Bad Bunny,90.0,95,85,123810977,61905488.5,102018977,"latin,trap latino,urbano latino,reggaeton"
5e6x5YRnMJIKvYpZxLqdpH,1,Creedence Clearwater Revival,Creedence Clearwater Revival,77.0,77,77,7916932,7916932.0,7916932,"country rock,southern rock,classic rock"
0dA58RZci59FbrNbNbhGJj,1,R.K.M & Ken-Y,R.K.M & Ken-Y,66.0,66,66,839838,839838.0,839838,reggaeton
50sjU4AERZfJbDJsdAndaV,1,Tamia,Tamia,62.0,62,62,2060264,2060264.0,2060264,r&b
2b5quz1xqBnmUeYYPdPkuS,2,F.O.O.L|Holly Drummond,F.O.O.L,36.5,43,30,100822,50411.0,91733,"synthwave,chillstep"
6UqRGwjwYL0stXbaodTxwo,1,Tez Cadey,Tez Cadey,47.0,47,47,88270,88270.0,88270,tropical house
7uSZPbd8DxdkmSauCKnITY,1,San Holo,San Holo,51.0,51,51,705170,705170.0,705170,"edm,future bass"
3FCto7hnn1shUyZL42YgfO,1,Billy Joel,Billy Joel,78.0,78,78,7370272,7370272.0,7370272,soft rock
1wixeGVawKbkXC2pnF5rK7,1,Kazura,Kazura,1.0,1,1,2088,2088.0,2088,
44RqvvU9FeCjcPHZz50jLO,3,Saweetie|Becky G|Melii,Saweetie,60.333333333333336,74,42,19450765,6483588.333333333,16607662,"latin,reggaeton"
58ASzIQ5TBNQuAvCOZorjF,1,Frawley,Frawley,47.0,47,47,152129,152129.0,152129,
0hAxyVU6Nro3equjEQdFq2,2,Rauw Alejandro|Darell,Rauw Alejandro,81.5,88,75,35829506,17914753.0,30934687,"dembow,latin,urbano latino,trap latino,reggaeton"
7MY1O70WKk72AwyNKUvRcx,1,Guy,Guy,46.0,46,46,801291,801291.0,801291,"new jack swing,quiet storm"
4PJEK76V3A1S0XzZJuTWh7,1,Tom Petty,Tom Petty,67.0,67,67,2960486,2960486.0,2960486,classic rock
6bZB5IW4W9qFDbnD2kJJou,2,Andy Mineo|Guvna B,Andy Mineo,43.0,55,31,646505,323252.5,604130,"christian hip hop,gospel r&b,christian"
6i9ipwB7w8dFwHYz3Mge0C,2,Víctor Manuelle|Gocho,Víctor Manuelle,53.5,63,44,2332594,1166297.0,2244453,"mambo,merengue,reggaeton,salsa"
3iARls5EH6Q4fks2tWJStQ,1,8 Graves,8 Graves,39.0,39,39,127621,127621.0,127621,
7kndgH8ivxIQ8PNDOrtAbW,4,Lil Jon & The East Side Boyz|Jazze Pha|Pimpin Ken|Trillville,Lil Jon & The East Side Boyz,40.75,62,15,1519245,379811.25,1124597,"crunk,southern hip hop"
3XM0dIafWuy5xpptFGytiG,3,DJ Cash|Tw|Liveira MC,DJ Cash,11.666666666666666,35,0,2503,834.3333333333334,2296,seresta
1WsEgieHsWWndAzLkmV105,1,Billie Eilish,Billie Eilish,90.0,90,90,118275046,118275046.0,118275046,
2ZLkHOVY7dqXIyhN4YQ4FH,1,Talib Kweli,Talib Kweli,51.0,51,51,639533,639533.0,639533,"jazz rap,east coast hip hop,hip hop"
2D1sVdLnfAMwi3LaNtXTip,2,Fran Lover|Daddy-O,Fran Lover,11.0,22,0,907,453.5,858,
3xwV2jOTY12scSiz4eEWD9,2,Niia|Jazmine Sullivan,Niia,52.0,59,45,2234137,1117068.5,2182314,"neo soul,r&b"
2tMkYJbCdaL8p9NDTU3ISu,1,Janet Jackson,Janet Jackson,65.0,65,65,4091603,4091603.0,4091603,new jack swing
2hZLdH6rzTcUJW6AH9oMgP,1,Awake At Last,Awake At Last,27.0,27,27,22485,22485.0,22485,
6KHlIvwh0yQQzte6NyTg3E,2,Dubdogz|The Fish House,Dubdogz,49.0,63,35,528531,264265.5,502949,"electronic,brazilian bass"
2Y2ud3awMZHDxOCpDebiv3,2,Rihanna|JAY-Z,Rihanna,85.5,89,82,79092051,39546025.5,68760653,"rap,east coast hip hop,hip hop"
3nl8DKWk06tn3aC7McNxth,1,Joni Haastrup,Joni Haastrup,19.0,19,19,9422,9422.0,9422,"afrobeat,highlife"
6SdPDNYIs34H0MWBrrfH6T,1,Keith Sweat,Keith Sweat,59.0,59,59,2278089,2278089.0,2278089,"new jack swing,r&b,quiet storm"
08V9Lvq19LbR3IlgL2AYXv,2,Young Franco|DiRTY RADiO,Young Franco,43.0,51,35,115309,57654.5,102303,nu disco
0fUeXvuwXDKRNqvrxveHWF,1,Albert King,Albert King,49.0,49,49,480399,480399.0,480399,"blues rock,jazz blues,blues,classic blues,modern blues,soul blues"
4VzCNmuj3f8RtWpSKFZiLp,1,The Notorious B.I.G.,The Notorious B.I.G.,75.0,75,75,12709627,12709627.0,12709627,"old school hip hop,east coast hip hop,hip hop,gangster rap"
1K66si1ZELsRZzg7m7mcps,1,WALK THE MOON,WALK THE MOON,65.0,65,65,2237731,2237731.0,2237731,
0SNmsxil0gv3UP8TFB6Pz8,1,Kid Runner,Kid Runner,17.0,17,17,6611,6611.0,6611,
3cuW0sgJND4ZkdN1m7m7Gg,1,blackbear,blackbear,71.0,71,71,5065891,5065891.0,5065891,
3ZrahU0946KWyRBII23QOO,1,Matroda,Matroda,53.0,53,53,155584,155584.0,155584,"electro house,g-house,tech house,bass house,house"
1ocJSebtSfRrRpEJrJIgCK,1,V-One,V-One,15.0,15,15,9682,9682.0,9682,
6gGSSrKMiV2yec1DrqGhhy,1,The Kooks,The Kooks,67.0,67,67,2650019,2650019.0,2650019,"indie rock,indie"
6zonhXHUitdQqZTqylx7Jf,2,Calvin Harris|Diplo & Grandtheft,Calvin Harris,48.5,84,13,23066264,11533132.0,23065439,edm
34VPpQSm2LWQRyJ9oFCusB,1,VOLLÉSTAD,VOLLÉSTAD,0.0,0,0,912,912.0,912,
1EgtRYHFJEpEgKIbe18jec,1,St Francis Hotel,St Francis Hotel,20.0,20,20,5664,5664.0,5664,
4JuZQeSRYJfLCqBgBIxxrR,2,Billie Eilish|blackbear,Billie Eilish,80.5,90,71,123340937,61670468.5,118275046,
04tmaeovxpMohaexgyAvBe,1,Soul Cartel,Soul Cartel,0.0,0,0,0,0.0,0,
0aiTOExNSb5MPyhPKBBTzb,1,Familjen,Familjen,33.0,33,33,40170,40170.0,40170,swedish pop
12G1TYIfbpvC0mdFFn4Pbg,1,N.W.A.,N.W.A.,62.0,62,62,6636821,6636821.0,6636821,"hip hop,g-funk,gangster rap,west coast hip hop,rap,old school hip hop"
3b2TIh9kTfeCS2ISmFTNVJ,2,3 TENORES|MISAEL,3 TENORES,44.0,50,38,202255,101127.5,196162,"brazilian phonk,brazilian hip hop"
5NPv7MhqawQbvqXd0BiJzm,1,Scarface,Scarface,54.0,54,54,1001444,1001444.0,1001444,"old school hip hop,g-funk,southern hip hop,gangster rap"
4LOoPg7TavHtNmCTOfd9XQ,1,Fugees,Fugees,64.0,64,64,1653150,1653150.0,1653150,east coast hip hop
2xSQ05tzoYMBIuJQUWUe56,3,Henry Santos|Lirow|Daniel Santacruz,Henry Santos,42.333333333333336,47,33,199067,66355.66666666667,139644,"kizomba,merengue,bachata,salsa"
6j8eH9frh703HaGBaSRS6u,2,Glaceo|Eliine,Glaceo,41.5,42,41,13072,6536.0,11887,"tropical house,deep house"
6xt95LFkU8fAQr3CK4lpC9,1,W&W,W&W,71.0,71,71,952125,952125.0,952125,"big room,edm"
6PUIzlqotEmPuBfjbwYWOB,2,Lana Del Rey|Cedric Gervais,Lana Del Rey,75.0,88,62,51586954,25793477.0,51466090,edm
0LF3laZt24GkVkd6ZyJlw8,2,Rezz|YULTRON,Rezz,45.0,57,33,634561,317280.5,597834,"dubstep,edm"
4YW2Fr25fHwUt6qgvM1iE1,3,Wisin|Carlos Vives|Daddy Yankee,Wisin,77.0,84,72,54276027,18092009.0,37745123,"vallenato,latin pop,latin,colombian pop,reggaeton"
33ecyF2OHCK4HFUSp1hItE,3,The Chainsmokers|Halsey|T-Mass,The Chainsmokers,65.33333333333333,80,37,43735387,14578462.333333334,22365335,"edm trap,chillstep,future bass"
37CGH5jrSVZFFxO602bdq7,2,Alexis Chaires|Maniako,Alexis Chaires,17.5,35,0,109827,54913.5,109827,mexican hip hop
25CnqAR7fzAQbb2SVoSa0b,2,Hot Boys|Big Tymers,Hot Boys,43.5,50,37,862614,431307.0,680996,"new orleans bounce,crunk,southern hip hop"
3JPMPDLIxizTViltvBQdJg,1,Nomy,Nomy,47.0,47,47,140279,140279.0,140279,
5ChkMS8OtdzJeqyybCc9R5,1,Michael Jackson,Michael Jackson,83.0,83,83,37253863,37253863.0,37253863,
5i3qlYyzV6nc4EvCrS1YVY,3,Zayvin Lakin|Mike Jones|HYM,Zayvin Lakin,26.333333333333332,60,0,685020,228340.0,684152,"crunk,southern hip hop"
5a8oEMjQ3Fyt6WxNsdNryn,1,Franky Wah,Franky Wah,47.0,47,47,73807,73807.0,73807,"progressive house,melodic house,melodic techno"
5WTCHYg9G27e9e5HFKGdd1,1,Junko Ohashi,Junko Ohashi,49.0,49,49,143343,143343.0,143343,"j-pop,kayokyoku,city pop"
7BYppcUTuG5ysmaJlGSt3t,3,BABY GRAVY|Yung Gravy|bbno$,BABY GRAVY,66.0,76,57,4573054,1524351.3333333333,2673350,
32Gk4O5K1xGfm0iEJKDvt3,1,Dr.ive,Dr.ive,1.0,1,1,452,452.0,452,
4G9addS7Yq5ihZBQLXG2Mj,1,Grace VanderWaal,Grace VanderWaal,48.0,48,48,1331118,1331118.0,1331118,
35V6qXUDCvwZdmbKe5PlPG,2,JOYRYDE|Skrillex,JOYRYDE,59.0,73,45,7747456,3873728.0,7528744,"g-house,electro,bass house,dubstep,electronic,edm"
0ZSmRnXnP5fdANtVlCok1g,1,Jet,Jet,62.0,62,62,719626,719626.0,719626,
6Hgh47WXVKtXN5zGOu0hjI,3,Khalid|6LACK|Ty Dolla $ign,Khalid,77.0,81,70,29044817,9681605.666666666,16917700,trap soul
5onGESUxi3P9xLt311oS59,1,The Notorious B.I.G.,The Notorious B.I.G.,75.0,75,75,12709627,12709627.0,12709627,"old school hip hop,east coast hip hop,hip hop,gangster rap"
3yZAuRxvWRQHl79e7Vc6Vw,2,Sidney Samson|will.i.am,Sidney Samson,58.0,72,44,4483662,2241831.0,4419796,
1b2V38zCkmm4ll7H1yDXN0,3,BonRen|NAEMS|Revealed Recordings,BonRen,21.0,34,4,68168,22722.666666666668,50915,"future house,acid techno,progressive house,bass house,big room,edm"
3qIFYKztoCRa8I4a5J3BLF,1,Captain & Tennille,Captain & Tennille,50.0,50,50,528081,528081.0,528081,"soft rock,yacht rock"
1T5EJGONAnpiMikThDYNdH,2,John Dahlbäck|BullySongs,John Dahlbäck,37.0,39,35,120779,60389.5,116931,"progressive house,edm"
0E9ZjEAyAwOXZ7wJC0PD33,2,Dynoro|Gigi D'Agostino,Dynoro,64.0,67,61,1416389,708194.5,1101570,"eurodance,italo dance"
4YMQXzscifAREG0a7KNGhB,1,Santana,Santana,69.0,69,69,3790203,3790203.0,3790203,
5xFzd0LdphrSIH0UIuWzdH,3,MR.BLACK|Infected Mushroom|Skazi,MR.BLACK,43.666666666666664,52,38,949887,316629.0,790215,"psytrance,progressive trance,big room,trance"
00PTJgyN0GTk2ProuLJ1aW,1,Miki Ratsula,Miki Ratsula,32.0,32,32,42458,42458.0,42458,
4qYHnP5AmKzXbJhciPV8si,1,"Bobby ""Blue"" Bland","Bobby ""Blue"" Bland",49.0,49,49,178243,178243.0,178243,"classic soul,soul,blues,classic blues,soul blues"
4jvJPG5YNwenlOmyLWSqaq,2,Alan Walker|Tiësto,Alan Walker,78.0,79,77,49194144,24597072.0,41229040,"big room,house,trance,edm"
3KZbkri5QEz6VUUzk8PrgF,1,Transviolet,Transviolet,39.0,39,39,219736,219736.0,219736,
7yle4EK9gfIin6lQsAjCL9,3,why mona|Unlike Pluto|Joanna Jones,why mona,49.333333333333336,57,45,507139,169046.33333333334,398163,musicals
3C0nOe05EIt1390bVABLyN,2,Jennifer Lopez|Pitbull,Jennifer Lopez,78.5,83,74,25581508,12790754.0,13693496,
7zycSpvjDcqh6YT1FEl2kY,1,Nicki Minaj,Nicki Minaj,83.0,83,83,34264030,34264030.0,34264030,
4jVl2SVUJP3vDsfHo0JDuL,2,KHEA|Yung Pinch,KHEA,59.0,72,46,6775261,3387630.5,6252076,"melodic rap,trap latino,argentine trap,trap"
73IDzojzHitmvwVovPG7V2,1,Ghostemane,Ghostemane,65.0,65,65,3696125,3696125.0,3696125,"cloud rap,horrorcore,emo rap,trap metal,rap metal"
7b4vbqgzMhbFa0wdjfftQJ,3,Calvin Harris|Dua Lipa|Oliver Heldens,Calvin Harris,76.66666666666667,84,62,70944801,23648267.0,46819814,"future house,house,pop,edm"
5qlSH8Be6djCR8QLWgr1ZY,1,Binoy,Binoy,14.0,14,14,3527,3527.0,3527,
328F2sC7uw6wdkWLggOAQ2,1,Parquet Courts,Parquet Courts,43.0,43,43,295785,295785.0,295785,"indie rock,post-punk,garage rock"
4RRvVSpreSh8psHZodRUU7,6,Wu-Tang Clan|U-God|GZA|Raekwon|RZA|Masta Killa,Wu-Tang Clan,57.166666666666664,64,50,5899296,983216.0,3693032,"boom bap,hip hop,hardcore hip hop,east coast hip hop,gangster rap,old school hip hop"
05VRFiWEU1qN18j5XVEXpz,2,Kexxy Pardo|Trapical,Kexxy Pardo,26.5,45,8,16695,8347.5,14266,reggaeton
2zbjlcLi1VQWqDNYdhyx1l,1,Ginuwine,Ginuwine,64.0,64,64,2806748,2806748.0,2806748,r&b
3ESSGgWzRf1xvP7G5hHMhB,1,Fetty Wap,Fetty Wap,70.0,70,70,5125736,5125736.0,5125736,
1QMmvLfNQOQ2OFtvn3psmj,1,Johnny Gill,Johnny Gill,49.0,49,49,1168633,1168633.0,1168633,"new jack swing,quiet storm"
59nWq4kIuL20RaNdCnnbJ9,1,ØMG,ØMG,0.0,0,0,4,4.0,4,
6L3KmR1RHMT9nijE07qbg0,1,Mr Lock,Mr Lock,0.0,0,0,282,282.0,282,neoperreo
7AA4lNDVhoyucOqhBO56XU,2,Bizarrap|Aczino,Bizarrap,61.0,76,46,18398419,9199209.5,18165507,"freestyle,urbano latino,mexican hip hop,latin hip hop,trap latino,argentine trap"
0hK0PTJdd4Jx6Ryl4t8jTi,3,Lost Kings|Wiz Khalifa|Social House,Lost Kings,63.333333333333336,80,49,12644938,4214979.333333333,12053229,rap
7iT98FhZ7BAE8xdCxBlw55,2,Cash Cash|Bebe Rexha,Cash Cash,66.0,75,57,10520530,5260265.0,9821675,edm
3KZcrZ36LW9RnChK1iIkth,1,Adele,Adele,82.0,82,82,66502960,66502960.0,66502960,soft pop
4bOWUh4oWJC3R5n6jDBLh7,3,Divite|Neyra|MRKO,Divite,7.0,18,0,1476,492.0,1022,"big room,progressive house"
43XDaKoXkyETHM6FrJbfHg,1,Malharo,Malharo,23.0,23,23,2619,2619.0,2619,zouk
0z4Ryh7Qg9jKOQXzkUZLVK,1,UGK,UGK,57.0,57,57,950389,950389.0,950389,"old school hip hop,southern hip hop"
1RcABeMCAH0UQi0yF4drXj,1,Shinedown,Shinedown,70.0,70,70,4529334,4529334.0,4529334,"alternative metal,post-grunge,rock"
6PniMs08lEakpuRp2nsMGv,3,Brytiago|Darell|Barloe Team,Brytiago,50.0,75,2,12568046,4189348.6666666665,7671295,"dembow,trap,urbano latino,trap latino,reggaeton"
1yV1e0Ip2VQbN2BdU9cGmG,1,Elley Duhé,Elley Duhé,69.0,69,69,668960,668960.0,668960,
7bqtShG4VYS372JEtHLXRp,1,The Rural Alberta Advantage,The Rural Alberta Advantage,38.0,38,38,79357,79357.0,79357,
6GvSHhIxdWaQJbiQyzdOCy,2,Triple Seven|Musiko,Triple Seven,47.0,56,38,573552,286776.0,348763,"christian pop,christian hip hop,christian"
0UHiH4dy1hXULYl8CgNxRV,1,Chris Rea,Chris Rea,58.0,58,58,1145727,1145727.0,1145727,christmas
59tg0OPhiHlbsVZ9GFqUk5,1,Adele,Adele,82.0,82,82,66502960,66502960.0,66502960,soft pop
7Br9Htw9bdzDDsQRCClOVY,2,Any Victoria|Buxxi,Any Victoria,24.5,45,4,72275,36137.5,71855,
1AWXiUQjoQfcmqaBEtaOoL,1,The Cranberries,The Cranberries,75.0,75,75,5371166,5371166.0,5371166,
7AyMywuWMMDyfZVArAnQ4E,1,Vox Eagle,Vox Eagle,1.0,1,1,642,642.0,642,
38n8scVMRubWOn1rIN2hfr,1,AxLi,AxLi,17.0,17,17,3988,3988.0,3988,
6u9aD8ovEo4SJY76litOCd,1,Atreyu,Atreyu,57.0,57,57,1031587,1031587.0,1031587,"metalcore,screamo"
1KeZgPUr54C8iz3FjqzVoz,1,The Chainsmokers,The Chainsmokers,79.0,79,79,21334595,21334595.0,21334595,
7kdvfkBv1j9PbzsQNny0lu,2,Eliades Ochoa|Cuarteto Patria,Eliades Ochoa,38.0,43,33,60645,30322.5,56519,"son cubano,latin jazz,bolero"
5gHVwl34709JVv9gEwwlYT,2,Gareth Emery|Janet Devlin,Gareth Emery,45.5,56,35,435593,217796.5,344486,"progressive trance,progressive house,trance"
7HFMdhQYWoedaefIWFin6a,3,Selena Gomez|Gucci Mane|Galantis,Selena Gomez,74.33333333333333,80,68,62648535,20882845.0,53208591,"rap,southern hip hop,trap"
4EmokJEqiyqIUPJ8W1MbbW,1,Throw The Fight,Throw The Fight,36.0,36,36,59392,59392.0,59392,
6oSvZCB4TiquW9eBfcrlAu,1,Michael Cooper,Michael Cooper,25.0,25,25,22685,22685.0,22685,"new jack swing,quiet storm"
5Xz0Aep86l2yafsqCtMcsh,1,Billy Talent,Billy Talent,62.0,62,62,1332053,1332053.0,1332053,punk
7KQ8sdFIWCCDXIcQDEeuzC,1,RUFUS,RUFUS,0.0,0,0,60,60.0,60,
5ELEsgMwvWJald9BQbIgsV,1,Jelly Roll,Jelly Roll,78.0,78,78,6058990,6058990.0,6058990,"country hip hop,country"
